BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
155,"CUB","Latin America and the Caribbean","Cuba",1890,"M",27.38,1.11,0.23
155,"CUB","Latin America and the Caribbean","Cuba",1895,"M",36.63,1.47,0.30
155,"CUB","Latin America and the Caribbean","Cuba",1900,"M",45.73,1.95,0.39
155,"CUB","Latin America and the Caribbean","Cuba",1905,"M",40.44,2.59,0.31
155,"CUB","Latin America and the Caribbean","Cuba",1910,"M",24.36,2.15,0.64
155,"CUB","Latin America and the Caribbean","Cuba",1915,"M",31.39,2.22,0.77
155,"CUB","Latin America and the Caribbean","Cuba",1920,"M",46.15,2.36,1.17
155,"CUB","Latin America and the Caribbean","Cuba",1925,"M",41.58,2.68,0.40
155,"CUB","Latin America and the Caribbean","Cuba",1930,"M",37.03,2.44,1.58
155,"CUB","Latin America and the Caribbean","Cuba",1935,"M",39.13,2.47,1.65
155,"CUB","Latin America and the Caribbean","Cuba",1940,"M",41.25,1.42,1.65
155,"CUB","Latin America and the Caribbean","Cuba",1945,"M",54.45,1.28,1.55
155,"CUB","Latin America and the Caribbean","Cuba",1950,"M",67.53,6.96,3.45
155,"CUB","Latin America and the Caribbean","Cuba",1955,"M",66.01,10.67,3.26
155,"CUB","Latin America and the Caribbean","Cuba",1960,"M",44.41,16.78,3.72
155,"CUB","Latin America and the Caribbean","Cuba",1965,"M",99.99,14.56,4.93
155,"CUB","Latin America and the Caribbean","Cuba",1970,"M",99.99,17.60,6.44
155,"CUB","Latin America and the Caribbean","Cuba",1975,"M",99.99,32.15,15.24
155,"CUB","Latin America and the Caribbean","Cuba",1980,"M",98.96,53.64,19.69
155,"CUB","Latin America and the Caribbean","Cuba",1985,"M",95.96,64.37,18.16
155,"CUB","Latin America and the Caribbean","Cuba",1990,"M",94.00,65.20,17.42
155,"CUB","Latin America and the Caribbean","Cuba",1995,"M",98.14,75.74,10.01
155,"CUB","Latin America and the Caribbean","Cuba",2000,"M",99.99,78.62,20.07
155,"CUB","Latin America and the Caribbean","Cuba",2005,"M",99.99,90.55,45.77
155,"CUB","Latin America and the Caribbean","Cuba",2010,"M",99.99,88.97,90.25
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1820,"M",0.24,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1825,"M",0.28,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1830,"M",0.33,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1835,"M",0.39,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1840,"M",0.46,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1845,"M",0.50,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1850,"M",0.85,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1855,"M",3.14,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1860,"M",5.38,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1865,"M",7.55,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1870,"M",10.19,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1875,"M",12.90,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1880,"M",14.22,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1885,"M",13.15,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1890,"M",13.74,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1895,"M",15.99,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1900,"M",17.91,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1905,"M",15.75,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1910,"M",14.11,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1915,"M",11.74,0.01,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1920,"M",73.32,1.35,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1925,"M",52.69,0.96,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1930,"M",36.46,0.59,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1935,"M",31.20,1.04,0.24
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1940,"M",35.50,1.24,0.44
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1945,"M",58.19,1.89,0.68
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1950,"M",45.68,2.58,0.90
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1955,"M",98.94,2.73,1.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1960,"M",54.58,5.47,1.89
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1965,"M",48.45,9.66,3.03
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1970,"M",57.82,17.23,7.12
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1975,"M",61.63,32.86,11.13
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1980,"M",67.20,31.72,16.04
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1985,"M",68.00,30.93,19.85
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1990,"M",79.88,27.83,27.65
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1995,"M",84.68,26.99,26.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2000,"M",99.99,50.98,25.48
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2005,"M",97.21,65.94,24.98
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2010,"M",99.99,68.60,31.31
72,"ECU","Latin America and the Caribbean","Ecuador",1820,"M",3.41,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1825,"M",4.18,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1830,"M",5.11,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1835,"M",6.23,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1840,"M",7.60,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1845,"M",9.24,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1850,"M",11.21,0.01,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1855,"M",13.56,0.01,0.02
72,"ECU","Latin America and the Caribbean","Ecuador",1860,"M",16.34,0.01,0.02
72,"ECU","Latin America and the Caribbean","Ecuador",1865,"M",19.60,0.01,0.03
72,"ECU","Latin America and the Caribbean","Ecuador",1870,"M",23.40,0.01,0.04
72,"ECU","Latin America and the Caribbean","Ecuador",1875,"M",27.76,0.01,0.06
72,"ECU","Latin America and the Caribbean","Ecuador",1880,"M",32.70,0.01,0.07
72,"ECU","Latin America and the Caribbean","Ecuador",1885,"M",38.21,0.01,0.10
72,"ECU","Latin America and the Caribbean","Ecuador",1890,"M",41.54,0.01,0.13
72,"ECU","Latin America and the Caribbean","Ecuador",1895,"M",37.01,0.01,0.18
72,"ECU","Latin America and the Caribbean","Ecuador",1900,"M",32.50,0.01,0.23
72,"ECU","Latin America and the Caribbean","Ecuador",1905,"M",28.00,0.01,0.27
72,"ECU","Latin America and the Caribbean","Ecuador",1910,"M",38.92,0.46,0.31
72,"ECU","Latin America and the Caribbean","Ecuador",1915,"M",12.94,0.38,0.31
72,"ECU","Latin America and the Caribbean","Ecuador",1920,"M",32.67,0.86,0.44
72,"ECU","Latin America and the Caribbean","Ecuador",1925,"M",40.63,0.75,0.51
72,"ECU","Latin America and the Caribbean","Ecuador",1930,"M",48.58,0.87,0.58
72,"ECU","Latin America and the Caribbean","Ecuador",1935,"M",58.92,1.77,0.65
72,"ECU","Latin America and the Caribbean","Ecuador",1940,"M",67.96,1.47,0.74
72,"ECU","Latin America and the Caribbean","Ecuador",1945,"M",76.99,2.95,1.08
72,"ECU","Latin America and the Caribbean","Ecuador",1950,"M",63.64,5.08,1.36
72,"ECU","Latin America and the Caribbean","Ecuador",1955,"M",71.37,6.86,1.59
72,"ECU","Latin America and the Caribbean","Ecuador",1960,"M",68.49,8.85,4.21
72,"ECU","Latin America and the Caribbean","Ecuador",1965,"M",73.98,11.89,5.11
72,"ECU","Latin America and the Caribbean","Ecuador",1970,"M",79.98,12.60,10.94
72,"ECU","Latin America and the Caribbean","Ecuador",1975,"M",78.00,28.98,45.54
72,"ECU","Latin America and the Caribbean","Ecuador",1980,"M",86.84,32.39,45.33
72,"ECU","Latin America and the Caribbean","Ecuador",1985,"M",84.60,32.67,40.55
72,"ECU","Latin America and the Caribbean","Ecuador",1990,"M",87.56,33.29,17.06
72,"ECU","Latin America and the Caribbean","Ecuador",1995,"M",92.00,47.19,21.02
72,"ECU","Latin America and the Caribbean","Ecuador",2000,"M",99.99,55.96,26.03
72,"ECU","Latin America and the Caribbean","Ecuador",2005,"M",99.99,60.15,31.05
72,"ECU","Latin America and the Caribbean","Ecuador",2010,"M",99.99,80.88,36.07
54,"SLV","Latin America and the Caribbean","El Salvador",1820,"M",3.49,0.13,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1825,"M",4.13,0.16,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1830,"M",4.89,0.20,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1835,"M",5.77,0.24,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1840,"M",6.81,0.30,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1845,"M",8.01,0.37,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1850,"M",9.40,0.46,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1855,"M",11.00,0.56,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1860,"M",12.84,0.69,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1865,"M",14.93,0.85,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1870,"M",17.29,1.04,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1875,"M",19.93,1.28,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1880,"M",22.85,1.57,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1885,"M",26.06,1.93,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1890,"M",23.08,1.78,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1895,"M",24.92,1.68,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1900,"M",22.80,1.58,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1905,"M",21.39,1.40,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1910,"M",25.76,1.23,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1915,"M",27.81,1.07,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1920,"M",32.86,0.91,0.01
54,"SLV","Latin America and the Caribbean","El Salvador",1925,"M",21.83,0.76,0.39
54,"SLV","Latin America and the Caribbean","El Salvador",1930,"M",17.88,0.62,0.39
54,"SLV","Latin America and the Caribbean","El Salvador",1935,"M",26.41,0.50,0.40
54,"SLV","Latin America and the Caribbean","El Salvador",1940,"M",33.37,0.81,0.40
54,"SLV","Latin America and the Caribbean","El Salvador",1945,"M",28.68,0.88,0.77
54,"SLV","Latin America and the Caribbean","El Salvador",1950,"M",43.14,3.85,0.79
54,"SLV","Latin America and the Caribbean","El Salvador",1955,"M",52.35,6.74,0.73
54,"SLV","Latin America and the Caribbean","El Salvador",1960,"M",62.69,11.25,1.83
54,"SLV","Latin America and the Caribbean","El Salvador",1965,"M",61.99,12.95,2.69
54,"SLV","Latin America and the Caribbean","El Salvador",1970,"M",67.98,14.00,4.86
54,"SLV","Latin America and the Caribbean","El Salvador",1975,"M",67.37,12.74,10.28
54,"SLV","Latin America and the Caribbean","El Salvador",1980,"M",65.58,13.77,5.49
54,"SLV","Latin America and the Caribbean","El Salvador",1985,"M",57.56,11.85,24.30
54,"SLV","Latin America and the Caribbean","El Salvador",1990,"M",70.02,13.95,20.43
54,"SLV","Latin America and the Caribbean","El Salvador",1995,"M",80.07,29.64,17.48
54,"SLV","Latin America and the Caribbean","El Salvador",2000,"M",98.14,52.33,19.93
54,"SLV","Latin America and the Caribbean","El Salvador",2005,"M",99.99,59.21,18.78
54,"SLV","Latin America and the Caribbean","El Salvador",2010,"M",99.99,61.34,20.88
56,"GTM","Latin America and the Caribbean","Guatemala",1820,"M",4.40,0.08,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1825,"M",5.01,0.10,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1830,"M",5.69,0.12,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1835,"M",6.45,0.14,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1840,"M",7.30,0.17,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1845,"M",8.24,0.20,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1850,"M",9.28,0.24,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1855,"M",10.42,0.29,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1860,"M",11.67,0.35,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1865,"M",13.03,0.42,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1870,"M",14.50,0.50,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1875,"M",16.07,0.60,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1880,"M",17.76,0.72,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1885,"M",19.55,0.86,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1890,"M",39.75,2.64,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1895,"M",45.76,2.57,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1900,"M",23.62,2.49,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1905,"M",25.58,2.34,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1910,"M",27.54,2.19,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1915,"M",35.71,2.02,0.01
56,"GTM","Latin America and the Caribbean","Guatemala",1920,"M",18.34,0.81,0.57
56,"GTM","Latin America and the Caribbean","Guatemala",1925,"M",51.60,1.62,0.71
56,"GTM","Latin America and the Caribbean","Guatemala",1930,"M",34.30,1.52,0.49
56,"GTM","Latin America and the Caribbean","Guatemala",1935,"M",36.78,2.41,0.43
56,"GTM","Latin America and the Caribbean","Guatemala",1940,"M",18.35,1.08,0.37
56,"GTM","Latin America and the Caribbean","Guatemala",1945,"M",34.17,1.85,0.67
56,"GTM","Latin America and the Caribbean","Guatemala",1950,"M",33.42,3.31,0.88
56,"GTM","Latin America and the Caribbean","Guatemala",1955,"M",39.43,3.33,1.04
56,"GTM","Latin America and the Caribbean","Guatemala",1960,"M",42.94,6.00,2.85
56,"GTM","Latin America and the Caribbean","Guatemala",1965,"M",46.88,7.38,3.92
56,"GTM","Latin America and the Caribbean","Guatemala",1970,"M",51.88,11.23,5.44
56,"GTM","Latin America and the Caribbean","Guatemala",1975,"M",56.88,10.97,6.64
56,"GTM","Latin America and the Caribbean","Guatemala",1980,"M",60.79,13.71,11.64
56,"GTM","Latin America and the Caribbean","Guatemala",1985,"M",66.43,13.72,11.07
56,"GTM","Latin America and the Caribbean","Guatemala",1990,"M",68.84,29.01,11.68
56,"GTM","Latin America and the Caribbean","Guatemala",1995,"M",78.17,26.21,10.29
56,"GTM","Latin America and the Caribbean","Guatemala",2000,"M",93.26,38.41,10.07
56,"GTM","Latin America and the Caribbean","Guatemala",2005,"M",99.99,49.15,18.00
56,"GTM","Latin America and the Caribbean","Guatemala",2010,"M",99.99,63.02,20.44
73,"GUY","Latin America and the Caribbean","Guyana",1820,"M",2.36,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1825,"M",2.74,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1830,"M",3.18,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1835,"M",3.69,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1840,"M",4.28,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1845,"M",4.96,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1850,"M",5.73,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1855,"M",6.62,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1860,"M",16.40,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1865,"M",16.20,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1870,"M",65.00,0.01,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1875,"M",62.58,0.02,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1880,"M",75.15,0.02,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1885,"M",52.26,0.03,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1890,"M",87.25,0.05,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1895,"M",82.86,0.06,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1900,"M",74.05,0.09,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1905,"M",73.76,0.12,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1910,"M",99.99,0.16,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1915,"M",71.33,0.22,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1920,"M",87.10,0.30,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1925,"M",85.91,0.41,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1930,"M",99.99,0.56,0.02
73,"GUY","Latin America and the Caribbean","Guyana",1935,"M",86.65,0.76,0.02
73,"GUY","Latin America and the Caribbean","Guyana",1940,"M",92.16,1.03,0.03
73,"GUY","Latin America and the Caribbean","Guyana",1945,"M",99.99,1.39,0.05
73,"GUY","Latin America and the Caribbean","Guyana",1950,"M",99.99,1.88,0.07
73,"GUY","Latin America and the Caribbean","Guyana",1955,"M",99.99,6.40,0.08
73,"GUY","Latin America and the Caribbean","Guyana",1960,"M",94.12,23.86,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1965,"M",97.10,56.20,1.21
73,"GUY","Latin America and the Caribbean","Guyana",1970,"M",87.00,47.98,3.14
73,"GUY","Latin America and the Caribbean","Guyana",1975,"M",84.00,45.27,4.94
73,"GUY","Latin America and the Caribbean","Guyana",1980,"M",86.47,51.51,2.91
73,"GUY","Latin America and the Caribbean","Guyana",1985,"M",90.84,54.16,2.50
73,"GUY","Latin America and the Caribbean","Guyana",1990,"M",98.05,48.81,5.73
73,"GUY","Latin America and the Caribbean","Guyana",1995,"M",90.19,63.75,10.26
73,"GUY","Latin America and the Caribbean","Guyana",2000,"M",99.99,73.73,8.60
73,"GUY","Latin America and the Caribbean","Guyana",2005,"M",99.99,81.73,6.88
73,"GUY","Latin America and the Caribbean","Guyana",2010,"M",79.30,86.41,6.03
58,"HND","Latin America and the Caribbean","Honduras",1820,"M",4.76,0.09,0.01
58,"HND","Latin America and the Caribbean","Honduras",1825,"M",5.74,0.11,0.01
58,"HND","Latin America and the Caribbean","Honduras",1830,"M",6.93,0.13,0.01
58,"HND","Latin America and the Caribbean","Honduras",1835,"M",8.34,0.16,0.01
58,"HND","Latin America and the Caribbean","Honduras",1840,"M",10.03,0.20,0.01
58,"HND","Latin America and the Caribbean","Honduras",1845,"M",12.04,0.25,0.01
58,"HND","Latin America and the Caribbean","Honduras",1850,"M",14.43,0.31,0.01
58,"HND","Latin America and the Caribbean","Honduras",1855,"M",17.24,0.38,0.01
58,"HND","Latin America and the Caribbean","Honduras",1860,"M",20.53,0.47,0.01
58,"HND","Latin America and the Caribbean","Honduras",1865,"M",24.37,0.58,0.01
58,"HND","Latin America and the Caribbean","Honduras",1870,"M",28.80,0.72,0.01
58,"HND","Latin America and the Caribbean","Honduras",1875,"M",33.87,0.88,0.01
58,"HND","Latin America and the Caribbean","Honduras",1880,"M",39.61,1.09,0.01
58,"HND","Latin America and the Caribbean","Honduras",1885,"M",46.03,1.34,0.01
58,"HND","Latin America and the Caribbean","Honduras",1890,"M",50.73,1.30,0.01
58,"HND","Latin America and the Caribbean","Honduras",1895,"M",56.18,1.28,0.01
58,"HND","Latin America and the Caribbean","Honduras",1900,"M",59.17,1.27,0.34
58,"HND","Latin America and the Caribbean","Honduras",1905,"M",62.03,1.14,0.30
58,"HND","Latin America and the Caribbean","Honduras",1910,"M",63.24,1.01,0.26
58,"HND","Latin America and the Caribbean","Honduras",1915,"M",61.06,0.92,0.22
58,"HND","Latin America and the Caribbean","Honduras",1920,"M",48.11,0.85,0.18
58,"HND","Latin America and the Caribbean","Honduras",1925,"M",27.78,0.69,0.12
58,"HND","Latin America and the Caribbean","Honduras",1930,"M",27.47,1.42,0.29
58,"HND","Latin America and the Caribbean","Honduras",1935,"M",24.22,1.26,0.43
58,"HND","Latin America and the Caribbean","Honduras",1940,"M",34.40,0.95,0.41
58,"HND","Latin America and the Caribbean","Honduras",1945,"M",30.42,0.87,0.43
58,"HND","Latin America and the Caribbean","Honduras",1950,"M",27.77,1.05,0.74
58,"HND","Latin America and the Caribbean","Honduras",1955,"M",48.23,2.19,0.83
58,"HND","Latin America and the Caribbean","Honduras",1960,"M",58.97,5.19,1.83
58,"HND","Latin America and the Caribbean","Honduras",1965,"M",68.00,7.39,2.37
58,"HND","Latin America and the Caribbean","Honduras",1970,"M",68.41,7.61,3.25
58,"HND","Latin America and the Caribbean","Honduras",1975,"M",74.01,8.61,6.20
58,"HND","Latin America and the Caribbean","Honduras",1980,"M",76.98,15.02,10.40
58,"HND","Latin America and the Caribbean","Honduras",1985,"M",87.00,18.02,10.91
58,"HND","Latin America and the Caribbean","Honduras",1990,"M",94.69,17.23,11.01
58,"HND","Latin America and the Caribbean","Honduras",1995,"M",96.82,42.16,11.22
58,"HND","Latin America and the Caribbean","Honduras",2000,"M",96.19,50.07,12.96
58,"HND","Latin America and the Caribbean","Honduras",2005,"M",99.99,57.95,13.94
58,"HND","Latin America and the Caribbean","Honduras",2010,"M",99.99,69.35,20.00
59,"JAM","Latin America and the Caribbean","Jamaica",1820,"M",12.10,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1825,"M",13.62,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1830,"M",15.28,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1835,"M",17.12,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1840,"M",19.12,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1845,"M",21.31,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1850,"M",23.66,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1855,"M",26.20,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1860,"M",28.90,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1865,"M",31.77,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1870,"M",34.78,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1875,"M",57.86,0.01,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1880,"M",80.85,0.02,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1885,"M",94.17,0.03,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1890,"M",99.99,0.04,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1895,"M",99.99,0.06,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1900,"M",99.99,0.09,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1905,"M",84.91,0.13,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1910,"M",68.91,0.19,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1915,"M",64.66,0.27,0.01
59,"JAM","Latin America and the Caribbean","Jamaica",1920,"M",50.95,0.40,0.02
59,"JAM","Latin America and the Caribbean","Jamaica",1925,"M",78.55,0.57,0.03
59,"JAM","Latin America and the Caribbean","Jamaica",1930,"M",83.75,0.90,0.04
59,"JAM","Latin America and the Caribbean","Jamaica",1935,"M",88.67,1.39,0.05
59,"JAM","Latin America and the Caribbean","Jamaica",1940,"M",88.98,2.14,0.08
59,"JAM","Latin America and the Caribbean","Jamaica",1945,"M",67.72,1.75,0.08
59,"JAM","Latin America and the Caribbean","Jamaica",1950,"M",99.99,3.30,0.19
59,"JAM","Latin America and the Caribbean","Jamaica",1955,"M",99.99,3.59,0.35
59,"JAM","Latin America and the Caribbean","Jamaica",1960,"M",71.72,36.12,2.12
59,"JAM","Latin America and the Caribbean","Jamaica",1965,"M",99.99,50.43,4.15
59,"JAM","Latin America and the Caribbean","Jamaica",1970,"M",99.99,44.56,6.29
59,"JAM","Latin America and the Caribbean","Jamaica",1975,"M",90.00,50.94,7.76
59,"JAM","Latin America and the Caribbean","Jamaica",1980,"M",93.03,53.96,6.62
59,"JAM","Latin America and the Caribbean","Jamaica",1985,"M",87.72,50.17,5.01
59,"JAM","Latin America and the Caribbean","Jamaica",1990,"M",99.99,56.94,6.73
59,"JAM","Latin America and the Caribbean","Jamaica",1995,"M",99.99,60.72,8.33
59,"JAM","Latin America and the Caribbean","Jamaica",2000,"M",91.55,84.10,9.86
59,"JAM","Latin America and the Caribbean","Jamaica",2005,"M",93.78,91.21,20.73
59,"JAM","Latin America and the Caribbean","Jamaica",2010,"M",94.64,89.59,17.07
60,"MEX","Latin America and the Caribbean","Mexico",1820,"M",7.69,0.03,0.02
60,"MEX","Latin America and the Caribbean","Mexico",1825,"M",9.27,0.04,0.03
60,"MEX","Latin America and the Caribbean","Mexico",1830,"M",11.14,0.06,0.03
60,"MEX","Latin America and the Caribbean","Mexico",1835,"M",13.36,0.08,0.04
60,"MEX","Latin America and the Caribbean","Mexico",1840,"M",15.97,0.10,0.05
60,"MEX","Latin America and the Caribbean","Mexico",1845,"M",19.01,0.13,0.07
60,"MEX","Latin America and the Caribbean","Mexico",1850,"M",22.54,0.17,0.08
60,"MEX","Latin America and the Caribbean","Mexico",1855,"M",26.59,0.22,0.10
60,"MEX","Latin America and the Caribbean","Mexico",1860,"M",31.17,0.29,0.13
60,"MEX","Latin America and the Caribbean","Mexico",1865,"M",36.30,0.38,0.16
60,"MEX","Latin America and the Caribbean","Mexico",1870,"M",41.95,0.50,0.20
60,"MEX","Latin America and the Caribbean","Mexico",1875,"M",43.11,0.66,0.26
60,"MEX","Latin America and the Caribbean","Mexico",1880,"M",44.01,0.87,0.32
60,"MEX","Latin America and the Caribbean","Mexico",1885,"M",44.62,1.13,0.40
60,"MEX","Latin America and the Caribbean","Mexico",1890,"M",45.51,1.26,0.45
60,"MEX","Latin America and the Caribbean","Mexico",1895,"M",45.33,1.17,0.42
60,"MEX","Latin America and the Caribbean","Mexico",1900,"M",42.61,0.86,0.44
60,"MEX","Latin America and the Caribbean","Mexico",1905,"M",40.79,0.60,0.46
60,"MEX","Latin America and the Caribbean","Mexico",1910,"M",35.06,0.51,0.43
60,"MEX","Latin America and the Caribbean","Mexico",1915,"M",35.39,0.40,0.47
60,"MEX","Latin America and the Caribbean","Mexico",1920,"M",20.67,0.53,0.49
60,"MEX","Latin America and the Caribbean","Mexico",1925,"M",80.02,1.19,0.44
60,"MEX","Latin America and the Caribbean","Mexico",1930,"M",99.99,1.51,0.31
60,"MEX","Latin America and the Caribbean","Mexico",1935,"M",79.35,1.53,0.23
60,"MEX","Latin America and the Caribbean","Mexico",1940,"M",77.45,1.51,0.82
60,"MEX","Latin America and the Caribbean","Mexico",1945,"M",79.72,1.16,0.67
60,"MEX","Latin America and the Caribbean","Mexico",1950,"M",63.77,2.22,0.51
60,"MEX","Latin America and the Caribbean","Mexico",1955,"M",74.16,2.20,0.78
