BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
68,"BOL","Latin America and the Caribbean","Bolivia",1845,"F",0.48,0.00,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1850,"F",0.61,0.01,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1855,"F",0.79,0.01,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1860,"F",1.01,0.01,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1865,"F",1.29,0.01,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1870,"F",1.65,0.02,0.00
68,"BOL","Latin America and the Caribbean","Bolivia",1875,"F",2.10,0.03,0.01
68,"BOL","Latin America and the Caribbean","Bolivia",1880,"F",2.68,0.03,0.01
68,"BOL","Latin America and the Caribbean","Bolivia",1885,"F",3.42,0.04,0.01
68,"BOL","Latin America and the Caribbean","Bolivia",1890,"F",4.35,0.06,0.02
68,"BOL","Latin America and the Caribbean","Bolivia",1895,"F",7.40,0.08,0.02
68,"BOL","Latin America and the Caribbean","Bolivia",1900,"F",10.45,0.10,0.03
68,"BOL","Latin America and the Caribbean","Bolivia",1905,"F",13.50,0.14,0.05
68,"BOL","Latin America and the Caribbean","Bolivia",1910,"F",16.55,0.18,0.06
68,"BOL","Latin America and the Caribbean","Bolivia",1915,"F",19.61,0.24,0.09
68,"BOL","Latin America and the Caribbean","Bolivia",1920,"F",22.66,0.32,0.12
68,"BOL","Latin America and the Caribbean","Bolivia",1925,"F",25.71,0.42,0.17
68,"BOL","Latin America and the Caribbean","Bolivia",1930,"F",28.76,0.56,0.24
68,"BOL","Latin America and the Caribbean","Bolivia",1935,"F",31.82,0.73,0.33
68,"BOL","Latin America and the Caribbean","Bolivia",1940,"F",34.87,0.97,0.45
68,"BOL","Latin America and the Caribbean","Bolivia",1945,"F",37.92,3.12,0.62
68,"BOL","Latin America and the Caribbean","Bolivia",1950,"F",40.97,4.26,0.86
68,"BOL","Latin America and the Caribbean","Bolivia",1955,"F",44.02,5.38,1.19
68,"BOL","Latin America and the Caribbean","Bolivia",1960,"F",47.08,4.52,1.64
68,"BOL","Latin America and the Caribbean","Bolivia",1965,"F",58.15,6.32,2.46
68,"BOL","Latin America and the Caribbean","Bolivia",1970,"F",57.23,9.03,5.08
68,"BOL","Latin America and the Caribbean","Bolivia",1975,"F",71.08,11.74,6.51
68,"BOL","Latin America and the Caribbean","Bolivia",1980,"F",72.00,14.00,7.50
68,"BOL","Latin America and the Caribbean","Bolivia",1985,"F",75.00,24.00,13.00
68,"BOL","Latin America and the Caribbean","Bolivia",1990,"F",78.00,25.00,18.04
68,"BOL","Latin America and the Caribbean","Bolivia",1995,"F",78.00,26.25,24.00
68,"BOL","Latin America and the Caribbean","Bolivia",2000,"F",100.00,73.35,29.00
68,"BOL","Latin America and the Caribbean","Bolivia",2005,"F",100.00,77.82,34.00
68,"BOL","Latin America and the Caribbean","Bolivia",2010,"F",92.04,74.53,41.69
69,"BRA","Latin America and the Caribbean","Brazil",1820,"F",0.03,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1825,"F",0.04,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1830,"F",0.05,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1835,"F",0.07,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1840,"F",0.09,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1845,"F",0.12,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1850,"F",0.16,0.00,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1855,"F",0.22,0.01,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1860,"F",0.29,0.01,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1865,"F",0.38,0.01,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1870,"F",0.51,0.02,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1875,"F",3.00,0.02,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1880,"F",5.49,0.03,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1885,"F",7.98,0.04,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1890,"F",10.47,0.06,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1895,"F",12.96,0.08,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1900,"F",15.45,0.11,0.00
69,"BRA","Latin America and the Caribbean","Brazil",1905,"F",17.94,0.16,0.01
69,"BRA","Latin America and the Caribbean","Brazil",1910,"F",20.43,0.21,0.01
69,"BRA","Latin America and the Caribbean","Brazil",1915,"F",22.92,0.30,0.01
69,"BRA","Latin America and the Caribbean","Brazil",1920,"F",25.41,0.41,0.02
69,"BRA","Latin America and the Caribbean","Brazil",1925,"F",27.90,0.56,0.03
69,"BRA","Latin America and the Caribbean","Brazil",1930,"F",30.39,0.78,0.05
69,"BRA","Latin America and the Caribbean","Brazil",1935,"F",32.88,1.15,0.07
69,"BRA","Latin America and the Caribbean","Brazil",1940,"F",34.32,1.69,0.10
69,"BRA","Latin America and the Caribbean","Brazil",1945,"F",35.76,2.68,0.14
69,"BRA","Latin America and the Caribbean","Brazil",1950,"F",37.20,3.20,0.20
69,"BRA","Latin America and the Caribbean","Brazil",1955,"F",43.88,4.21,0.28
69,"BRA","Latin America and the Caribbean","Brazil",1960,"F",81.81,3.45,0.89
69,"BRA","Latin America and the Caribbean","Brazil",1965,"F",58.32,6.55,1.37
69,"BRA","Latin America and the Caribbean","Brazil",1970,"F",67.23,9.31,3.90
69,"BRA","Latin America and the Caribbean","Brazil",1975,"F",73.95,15.00,9.22
69,"BRA","Latin America and the Caribbean","Brazil",1980,"F",77.60,16.00,11.70
69,"BRA","Latin America and the Caribbean","Brazil",1985,"F",80.00,16.44,11.40
69,"BRA","Latin America and the Caribbean","Brazil",1990,"F",85.00,16.00,11.60
69,"BRA","Latin America and the Caribbean","Brazil",1995,"F",85.00,16.80,12.20
69,"BRA","Latin America and the Caribbean","Brazil",2000,"F",100.00,89.38,16.05
69,"BRA","Latin America and the Caribbean","Brazil",2005,"F",100.00,91.02,25.48
69,"BRA","Latin America and the Caribbean","Brazil",2010,"F",100.00,93.58,33.17
70,"CHL","Latin America and the Caribbean","Chile",1820,"F",1.53,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1825,"F",1.84,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1830,"F",2.22,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1835,"F",2.68,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1840,"F",3.22,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1845,"F",3.87,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1850,"F",4.64,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1855,"F",5.55,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1860,"F",8.79,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1865,"F",12.12,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1870,"F",13.49,0.00,0.00
70,"CHL","Latin America and the Caribbean","Chile",1875,"F",14.86,0.01,0.00
70,"CHL","Latin America and the Caribbean","Chile",1880,"F",16.23,0.01,0.01
70,"CHL","Latin America and the Caribbean","Chile",1885,"F",17.60,0.01,0.01
70,"CHL","Latin America and the Caribbean","Chile",1890,"F",21.05,0.02,0.01
70,"CHL","Latin America and the Caribbean","Chile",1895,"F",26.49,0.02,0.01
70,"CHL","Latin America and the Caribbean","Chile",1900,"F",36.14,0.03,0.02
70,"CHL","Latin America and the Caribbean","Chile",1905,"F",45.79,0.04,0.03
70,"CHL","Latin America and the Caribbean","Chile",1910,"F",48.16,0.05,0.04
70,"CHL","Latin America and the Caribbean","Chile",1915,"F",53.77,0.08,0.06
70,"CHL","Latin America and the Caribbean","Chile",1920,"F",59.37,0.10,0.08
70,"CHL","Latin America and the Caribbean","Chile",1925,"F",64.97,0.14,0.11
70,"CHL","Latin America and the Caribbean","Chile",1930,"F",70.57,0.20,0.15
70,"CHL","Latin America and the Caribbean","Chile",1935,"F",76.17,6.42,0.22
70,"CHL","Latin America and the Caribbean","Chile",1940,"F",81.78,7.69,0.31
70,"CHL","Latin America and the Caribbean","Chile",1945,"F",87.38,9.40,0.43
70,"CHL","Latin America and the Caribbean","Chile",1950,"F",92.98,8.82,0.61
70,"CHL","Latin America and the Caribbean","Chile",1955,"F",100.00,12.62,1.47
70,"CHL","Latin America and the Caribbean","Chile",1960,"F",84.67,17.31,3.08
70,"CHL","Latin America and the Caribbean","Chile",1965,"F",93.71,24.23,4.48
70,"CHL","Latin America and the Caribbean","Chile",1970,"F",88.78,29.08,7.20
70,"CHL","Latin America and the Caribbean","Chile",1975,"F",97.00,36.00,15.00
70,"CHL","Latin America and the Caribbean","Chile",1980,"F",97.85,41.79,11.30
70,"CHL","Latin America and the Caribbean","Chile",1985,"F",93.43,50.70,13.70
70,"CHL","Latin America and the Caribbean","Chile",1990,"F",86.00,57.00,16.00
70,"CHL","Latin America and the Caribbean","Chile",1995,"F",91.14,67.16,26.00
70,"CHL","Latin America and the Caribbean","Chile",2000,"F",97.45,81.19,36.00
70,"CHL","Latin America and the Caribbean","Chile",2005,"F",99.30,88.95,47.00
70,"CHL","Latin America and the Caribbean","Chile",2010,"F",98.03,84.43,68.00
71,"COL","Latin America and the Caribbean","Colombia",1820,"F",0.96,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1825,"F",1.17,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1830,"F",1.41,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1835,"F",1.71,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1840,"F",3.32,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1845,"F",3.14,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1850,"F",3.31,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1855,"F",4.83,0.00,0.00
71,"COL","Latin America and the Caribbean","Colombia",1860,"F",6.35,0.01,0.00
71,"COL","Latin America and the Caribbean","Colombia",1865,"F",7.87,0.01,0.00
71,"COL","Latin America and the Caribbean","Colombia",1870,"F",9.38,0.01,0.00
71,"COL","Latin America and the Caribbean","Colombia",1875,"F",10.90,0.02,0.00
71,"COL","Latin America and the Caribbean","Colombia",1880,"F",12.69,0.02,0.00
71,"COL","Latin America and the Caribbean","Colombia",1885,"F",10.80,0.03,0.00
71,"COL","Latin America and the Caribbean","Colombia",1890,"F",12.33,0.04,0.00
71,"COL","Latin America and the Caribbean","Colombia",1895,"F",13.86,0.06,0.00
71,"COL","Latin America and the Caribbean","Colombia",1900,"F",19.65,0.08,0.00
71,"COL","Latin America and the Caribbean","Colombia",1905,"F",25.44,0.11,0.00
71,"COL","Latin America and the Caribbean","Colombia",1910,"F",31.23,0.16,0.00
71,"COL","Latin America and the Caribbean","Colombia",1915,"F",37.02,0.21,0.00
71,"COL","Latin America and the Caribbean","Colombia",1920,"F",37.84,0.29,0.00
71,"COL","Latin America and the Caribbean","Colombia",1925,"F",38.66,0.40,0.00
71,"COL","Latin America and the Caribbean","Colombia",1930,"F",39.48,0.55,0.01
71,"COL","Latin America and the Caribbean","Colombia",1935,"F",40.30,0.75,0.01
71,"COL","Latin America and the Caribbean","Colombia",1940,"F",41.12,1.02,0.02
71,"COL","Latin America and the Caribbean","Colombia",1945,"F",41.94,1.40,0.03
71,"COL","Latin America and the Caribbean","Colombia",1950,"F",42.76,2.92,0.16
71,"COL","Latin America and the Caribbean","Colombia",1955,"F",55.23,4.25,0.24
71,"COL","Latin America and the Caribbean","Colombia",1960,"F",59.00,9.00,0.64
71,"COL","Latin America and the Caribbean","Colombia",1965,"F",66.00,14.00,1.32
71,"COL","Latin America and the Caribbean","Colombia",1970,"F",80.67,21.00,2.60
71,"COL","Latin America and the Caribbean","Colombia",1975,"F",88.00,34.12,5.80
71,"COL","Latin America and the Caribbean","Colombia",1980,"F",95.33,42.88,9.50
71,"COL","Latin America and the Caribbean","Colombia",1985,"F",87.27,44.62,11.00
71,"COL","Latin America and the Caribbean","Colombia",1990,"F",81.40,49.88,15.20
71,"COL","Latin America and the Caribbean","Colombia",1995,"F",81.40,57.60,17.60
71,"COL","Latin America and the Caribbean","Colombia",2000,"F",100.00,72.24,25.00
71,"COL","Latin America and the Caribbean","Colombia",2005,"F",100.00,80.27,31.00
71,"COL","Latin America and the Caribbean","Colombia",2010,"F",100.00,94.31,41.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1820,"F",4.76,0.00,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1825,"F",5.69,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1830,"F",6.77,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1835,"F",8.05,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1840,"F",9.55,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1845,"F",11.29,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1850,"F",13.29,0.02,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1855,"F",15.60,0.02,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1860,"F",18.22,0.03,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1865,"F",21.17,0.04,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1870,"F",24.46,0.05,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1875,"F",28.08,0.07,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1880,"F",32.01,0.09,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1885,"F",36.22,0.11,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1890,"F",35.82,0.14,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1895,"F",35.42,0.18,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1900,"F",35.02,0.23,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1905,"F",34.62,0.30,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1910,"F",41.39,0.39,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1915,"F",46.53,0.50,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1920,"F",51.67,0.64,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1925,"F",56.81,0.82,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1930,"F",61.94,1.05,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1935,"F",67.08,1.34,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1940,"F",72.22,2.04,0.82
51,"CRI","Latin America and the Caribbean","Costa Rica",1945,"F",77.36,3.20,1.05
51,"CRI","Latin America and the Caribbean","Costa Rica",1950,"F",82.49,4.22,1.35
51,"CRI","Latin America and the Caribbean","Costa Rica",1955,"F",87.63,12.04,1.73
51,"CRI","Latin America and the Caribbean","Costa Rica",1960,"F",81.00,15.00,4.33
51,"CRI","Latin America and the Caribbean","Costa Rica",1965,"F",83.78,21.24,5.12
51,"CRI","Latin America and the Caribbean","Costa Rica",1970,"F",89.00,23.00,9.40
51,"CRI","Latin America and the Caribbean","Costa Rica",1975,"F",92.00,37.00,14.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1980,"F",91.00,43.00,20.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1985,"F",87.00,37.00,22.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1990,"F",87.00,37.00,25.50
51,"CRI","Latin America and the Caribbean","Costa Rica",1995,"F",94.34,45.76,28.00
51,"CRI","Latin America and the Caribbean","Costa Rica",2000,"F",100.00,58.65,16.18
51,"CRI","Latin America and the Caribbean","Costa Rica",2005,"F",100.00,73.24,28.00
51,"CRI","Latin America and the Caribbean","Costa Rica",2010,"F",100.00,91.26,50.00
155,"CUB","Latin America and the Caribbean","Cuba",1820,"F",1.05,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1825,"F",1.31,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1830,"F",1.63,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1835,"F",2.02,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1840,"F",2.51,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1845,"F",3.46,0.00,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1850,"F",4.21,0.01,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1855,"F",5.12,0.01,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1860,"F",6.20,0.01,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1865,"F",7.50,0.01,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1870,"F",9.05,0.02,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1875,"F",10.87,0.02,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1880,"F",13.01,0.03,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1885,"F",19.12,0.05,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1890,"F",25.23,0.06,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1895,"F",31.34,0.08,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1900,"F",37.45,0.12,0.02
155,"CUB","Latin America and the Caribbean","Cuba",1905,"F",43.55,0.16,0.02
155,"CUB","Latin America and the Caribbean","Cuba",1910,"F",53.06,0.21,0.03
155,"CUB","Latin America and the Caribbean","Cuba",1915,"F",62.57,0.29,0.05
155,"CUB","Latin America and the Caribbean","Cuba",1920,"F",64.04,0.39,0.06
155,"CUB","Latin America and the Caribbean","Cuba",1925,"F",65.50,0.54,0.09
155,"CUB","Latin America and the Caribbean","Cuba",1930,"F",66.97,0.73,0.37
155,"CUB","Latin America and the Caribbean","Cuba",1935,"F",68.43,0.99,0.52
155,"CUB","Latin America and the Caribbean","Cuba",1940,"F",69.89,1.34,0.74
155,"CUB","Latin America and the Caribbean","Cuba",1945,"F",71.36,4.65,1.05
155,"CUB","Latin America and the Caribbean","Cuba",1950,"F",72.82,6.55,2.33
155,"CUB","Latin America and the Caribbean","Cuba",1955,"F",77.65,8.98,2.72
155,"CUB","Latin America and the Caribbean","Cuba",1960,"F",88.82,12.37,2.87
155,"CUB","Latin America and the Caribbean","Cuba",1965,"F",100.00,16.24,2.43
155,"CUB","Latin America and the Caribbean","Cuba",1970,"F",100.00,17.78,2.90
155,"CUB","Latin America and the Caribbean","Cuba",1975,"F",100.00,32.47,6.64
155,"CUB","Latin America and the Caribbean","Cuba",1980,"F",97.00,58.76,19.30
155,"CUB","Latin America and the Caribbean","Cuba",1985,"F",94.00,71.13,22.10
155,"CUB","Latin America and the Caribbean","Cuba",1990,"F",94.00,75.00,24.50
155,"CUB","Latin America and the Caribbean","Cuba",1995,"F",99.91,79.54,15.50
155,"CUB","Latin America and the Caribbean","Cuba",2000,"F",98.24,83.18,24.00
155,"CUB","Latin America and the Caribbean","Cuba",2005,"F",96.48,90.39,79.00
155,"CUB","Latin America and the Caribbean","Cuba",2010,"F",100.00,87.98,100.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1820,"F",0.13,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1825,"F",0.17,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1830,"F",0.21,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1835,"F",0.28,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1840,"F",0.35,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1845,"F",0.45,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1850,"F",0.58,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1855,"F",0.75,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1860,"F",0.96,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1865,"F",1.24,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1870,"F",1.58,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1875,"F",2.03,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1880,"F",2.60,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1885,"F",3.31,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1890,"F",4.22,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1895,"F",5.37,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1900,"F",6.81,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1905,"F",8.59,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1910,"F",10.79,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1915,"F",13.47,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1920,"F",16.69,0.34,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1925,"F",20.49,0.45,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1930,"F",24.92,0.59,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1935,"F",29.94,1.63,0.01
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1940,"F",35.50,1.74,0.08
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1945,"F",46.94,2.16,0.16
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1950,"F",58.37,3.10,0.20
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1955,"F",69.81,2.89,0.31
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1960,"F",52.89,5.44,0.73
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1965,"F",46.95,9.23,1.40
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1970,"F",51.81,15.71,5.50
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1975,"F",52.35,21.89,8.90
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1980,"F",57.75,33.35,12.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1985,"F",68.00,45.27,16.18
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1990,"F",70.00,61.44,21.82
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1995,"F",86.32,37.96,24.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2000,"F",100.00,63.54,32.50
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2005,"F",95.68,67.18,41.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2010,"F",95.05,70.77,52.72
72,"ECU","Latin America and the Caribbean","Ecuador",1820,"F",0.34,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1825,"F",0.43,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1830,"F",0.54,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1835,"F",0.69,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1840,"F",0.88,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1845,"F",1.11,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1850,"F",1.41,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1855,"F",1.79,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1860,"F",2.27,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1865,"F",2.88,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1870,"F",3.63,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1875,"F",4.58,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1880,"F",5.76,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1885,"F",7.22,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1890,"F",11.68,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1895,"F",16.14,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1900,"F",20.60,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1905,"F",25.06,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1910,"F",29.52,0.15,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1915,"F",32.49,0.20,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1920,"F",35.45,0.26,0.02
72,"ECU","Latin America and the Caribbean","Ecuador",1925,"F",38.41,0.33,0.03
72,"ECU","Latin America and the Caribbean","Ecuador",1930,"F",41.38,0.44,0.04
72,"ECU","Latin America and the Caribbean","Ecuador",1935,"F",44.34,0.89,0.07
72,"ECU","Latin America and the Caribbean","Ecuador",1940,"F",47.31,1.15,0.10
72,"ECU","Latin America and the Caribbean","Ecuador",1945,"F",50.27,2.30,0.15
72,"ECU","Latin America and the Caribbean","Ecuador",1950,"F",53.24,3.97,0.24
72,"ECU","Latin America and the Caribbean","Ecuador",1955,"F",64.79,5.23,0.40
72,"ECU","Latin America and the Caribbean","Ecuador",1960,"F",64.64,7.94,0.96
72,"ECU","Latin America and the Caribbean","Ecuador",1965,"F",72.00,11.91,1.45
72,"ECU","Latin America and the Caribbean","Ecuador",1970,"F",78.00,18.26,4.80
72,"ECU","Latin America and the Caribbean","Ecuador",1975,"F",78.00,27.00,7.90
72,"ECU","Latin America and the Caribbean","Ecuador",1980,"F",85.65,40.50,27.50
72,"ECU","Latin America and the Caribbean","Ecuador",1985,"F",89.47,44.47,25.50
72,"ECU","Latin America and the Caribbean","Ecuador",1990,"F",89.47,45.26,23.00
72,"ECU","Latin America and the Caribbean","Ecuador",1995,"F",92.00,48.95,23.00
72,"ECU","Latin America and the Caribbean","Ecuador",2000,"F",100.00,56.77,29.33
72,"ECU","Latin America and the Caribbean","Ecuador",2005,"F",100.00,61.06,35.67
72,"ECU","Latin America and the Caribbean","Ecuador",2010,"F",100.00,82.55,42.00
54,"SLV","Latin America and the Caribbean","El Salvador",1820,"F",1.44,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1825,"F",1.75,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1830,"F",2.13,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1835,"F",2.59,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1840,"F",3.15,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1845,"F",3.83,0.00,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1850,"F",4.64,0.01,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1855,"F",5.62,0.01,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1860,"F",6.79,0.01,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1865,"F",8.18,0.01,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1870,"F",9.82,0.01,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1875,"F",11.75,0.02,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1880,"F",14.00,0.02,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1885,"F",16.61,0.03,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1890,"F",19.59,0.04,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1895,"F",18.50,0.05,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1900,"F",18.34,0.06,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1905,"F",18.18,0.08,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1910,"F",18.01,0.10,0.00
