BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
71,"COL","Latin America and the Caribbean","Colombia",1835,"MF",7.94,0.03,0.01
71,"COL","Latin America and the Caribbean","Colombia",1840,"MF",10.16,0.03,0.02
71,"COL","Latin America and the Caribbean","Colombia",1845,"MF",8.75,0.04,0.02
71,"COL","Latin America and the Caribbean","Colombia",1850,"MF",8.64,0.06,0.03
71,"COL","Latin America and the Caribbean","Colombia",1855,"MF",10.92,0.07,0.04
71,"COL","Latin America and the Caribbean","Colombia",1860,"MF",13.20,0.09,0.05
71,"COL","Latin America and the Caribbean","Colombia",1865,"MF",15.47,0.12,0.06
71,"COL","Latin America and the Caribbean","Colombia",1870,"MF",17.75,0.16,0.08
71,"COL","Latin America and the Caribbean","Colombia",1875,"MF",20.03,0.20,0.10
71,"COL","Latin America and the Caribbean","Colombia",1880,"MF",17.41,0.26,0.13
71,"COL","Latin America and the Caribbean","Colombia",1885,"MF",15.06,0.34,0.16
71,"COL","Latin America and the Caribbean","Colombia",1890,"MF",17.36,0.44,0.21
71,"COL","Latin America and the Caribbean","Colombia",1895,"MF",19.50,0.57,0.26
71,"COL","Latin America and the Caribbean","Colombia",1900,"MF",21.69,0.82,0.25
71,"COL","Latin America and the Caribbean","Colombia",1905,"MF",23.87,1.38,0.23
71,"COL","Latin America and the Caribbean","Colombia",1910,"MF",26.06,1.94,0.22
71,"COL","Latin America and the Caribbean","Colombia",1915,"MF",38.17,2.11,0.20
71,"COL","Latin America and the Caribbean","Colombia",1920,"MF",39.11,0.79,0.23
71,"COL","Latin America and the Caribbean","Colombia",1925,"MF",37.58,0.80,0.26
71,"COL","Latin America and the Caribbean","Colombia",1930,"MF",36.09,1.99,0.29
71,"COL","Latin America and the Caribbean","Colombia",1935,"MF",39.43,1.58,0.32
71,"COL","Latin America and the Caribbean","Colombia",1940,"MF",41.08,1.92,0.31
71,"COL","Latin America and the Caribbean","Colombia",1945,"MF",39.59,1.61,0.42
71,"COL","Latin America and the Caribbean","Colombia",1950,"MF",43.15,3.37,0.62
71,"COL","Latin America and the Caribbean","Colombia",1955,"MF",55.71,4.71,0.70
71,"COL","Latin America and the Caribbean","Colombia",1960,"MF",59.00,10.00,1.70
71,"COL","Latin America and the Caribbean","Colombia",1965,"MF",64.00,14.00,2.90
71,"COL","Latin America and the Caribbean","Colombia",1970,"MF",69.23,17.27,4.70
71,"COL","Latin America and the Caribbean","Colombia",1975,"MF",75.64,26.95,8.00
71,"COL","Latin America and the Caribbean","Colombia",1980,"MF",82.05,30.40,10.60
71,"COL","Latin America and the Caribbean","Colombia",1985,"MF",75.00,34.55,11.30
71,"COL","Latin America and the Caribbean","Colombia",1990,"MF",74.00,38.00,14.70
71,"COL","Latin America and the Caribbean","Colombia",1995,"MF",85.00,53.60,17.20
71,"COL","Latin America and the Caribbean","Colombia",2000,"MF",100.00,68.77,24.00
71,"COL","Latin America and the Caribbean","Colombia",2005,"MF",100.00,79.85,30.00
71,"COL","Latin America and the Caribbean","Colombia",2010,"MF",100.00,93.88,39.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1820,"MF",4.19,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1825,"MF",5.05,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1830,"MF",6.07,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1835,"MF",7.28,0.01,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1840,"MF",8.71,0.02,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1845,"MF",10.39,0.02,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1850,"MF",12.36,0.03,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1855,"MF",14.63,0.04,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1860,"MF",17.24,0.06,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1865,"MF",20.20,0.08,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1870,"MF",23.54,0.10,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1875,"MF",27.24,0.13,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1880,"MF",31.28,0.17,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1885,"MF",35.64,0.23,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1890,"MF",40.25,0.30,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1895,"MF",45.04,0.40,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1900,"MF",34.83,0.52,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1905,"MF",35.25,0.69,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1910,"MF",40.55,0.64,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1915,"MF",48.96,0.74,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1920,"MF",45.49,1.64,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1925,"MF",46.79,1.22,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1930,"MF",55.00,1.29,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1935,"MF",61.81,1.55,0.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1940,"MF",63.33,2.35,0.98
51,"CRI","Latin America and the Caribbean","Costa Rica",1945,"MF",69.96,3.70,1.37
51,"CRI","Latin America and the Caribbean","Costa Rica",1950,"MF",68.50,4.26,1.41
51,"CRI","Latin America and the Caribbean","Costa Rica",1955,"MF",88.12,12.30,2.04
51,"CRI","Latin America and the Caribbean","Costa Rica",1960,"MF",81.00,14.00,4.90
51,"CRI","Latin America and the Caribbean","Costa Rica",1965,"MF",89.00,17.43,6.10
51,"CRI","Latin America and the Caribbean","Costa Rica",1970,"MF",89.00,22.00,10.60
51,"CRI","Latin America and the Caribbean","Costa Rica",1975,"MF",92.00,35.00,17.70
51,"CRI","Latin America and the Caribbean","Costa Rica",1980,"MF",90.00,39.00,23.30
51,"CRI","Latin America and the Caribbean","Costa Rica",1985,"MF",87.00,35.00,22.00
51,"CRI","Latin America and the Caribbean","Costa Rica",1990,"MF",87.00,36.00,26.30
51,"CRI","Latin America and the Caribbean","Costa Rica",1995,"MF",95.23,44.00,31.90
51,"CRI","Latin America and the Caribbean","Costa Rica",2000,"MF",100.00,56.11,16.00
51,"CRI","Latin America and the Caribbean","Costa Rica",2005,"MF",100.00,72.20,25.00
51,"CRI","Latin America and the Caribbean","Costa Rica",2010,"MF",100.00,90.07,44.00
155,"CUB","Latin America and the Caribbean","Cuba",1820,"MF",1.06,0.01,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1825,"MF",1.32,0.02,0.00
155,"CUB","Latin America and the Caribbean","Cuba",1830,"MF",1.64,0.03,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1835,"MF",2.04,0.03,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1840,"MF",2.53,0.05,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1845,"MF",3.13,0.06,0.01
155,"CUB","Latin America and the Caribbean","Cuba",1850,"MF",3.87,0.08,0.02
155,"CUB","Latin America and the Caribbean","Cuba",1855,"MF",4.78,0.11,0.02
155,"CUB","Latin America and the Caribbean","Cuba",1860,"MF",5.89,0.15,0.03
155,"CUB","Latin America and the Caribbean","Cuba",1865,"MF",7.24,0.20,0.04
155,"CUB","Latin America and the Caribbean","Cuba",1870,"MF",8.87,0.27,0.05
155,"CUB","Latin America and the Caribbean","Cuba",1875,"MF",10.83,0.37,0.07
155,"CUB","Latin America and the Caribbean","Cuba",1880,"MF",13.15,0.49,0.09
155,"CUB","Latin America and the Caribbean","Cuba",1885,"MF",20.18,0.66,0.12
155,"CUB","Latin America and the Caribbean","Cuba",1890,"MF",27.22,0.89,0.16
155,"CUB","Latin America and the Caribbean","Cuba",1895,"MF",36.36,1.20,0.21
155,"CUB","Latin America and the Caribbean","Cuba",1900,"MF",45.51,1.60,0.27
155,"CUB","Latin America and the Caribbean","Cuba",1905,"MF",41.97,1.41,0.17
155,"CUB","Latin America and the Caribbean","Cuba",1910,"MF",38.43,1.21,0.35
155,"CUB","Latin America and the Caribbean","Cuba",1915,"MF",46.69,1.28,0.43
155,"CUB","Latin America and the Caribbean","Cuba",1920,"MF",54.96,1.41,0.64
155,"CUB","Latin America and the Caribbean","Cuba",1925,"MF",53.34,1.63,0.25
155,"CUB","Latin America and the Caribbean","Cuba",1930,"MF",51.73,1.60,0.99
155,"CUB","Latin America and the Caribbean","Cuba",1935,"MF",53.49,1.74,1.09
155,"CUB","Latin America and the Caribbean","Cuba",1940,"MF",55.25,1.38,1.20
155,"CUB","Latin America and the Caribbean","Cuba",1945,"MF",62.69,2.95,1.30
155,"CUB","Latin America and the Caribbean","Cuba",1950,"MF",70.13,6.76,2.89
155,"CUB","Latin America and the Caribbean","Cuba",1955,"MF",71.71,9.83,2.99
155,"CUB","Latin America and the Caribbean","Cuba",1960,"MF",66.24,14.62,3.30
155,"CUB","Latin America and the Caribbean","Cuba",1965,"MF",100.00,15.38,3.70
155,"CUB","Latin America and the Caribbean","Cuba",1970,"MF",100.00,17.69,4.70
155,"CUB","Latin America and the Caribbean","Cuba",1975,"MF",100.00,32.31,11.00
155,"CUB","Latin America and the Caribbean","Cuba",1980,"MF",98.00,56.15,19.50
155,"CUB","Latin America and the Caribbean","Cuba",1985,"MF",95.00,67.69,20.10
155,"CUB","Latin America and the Caribbean","Cuba",1990,"MF",94.00,70.00,20.90
155,"CUB","Latin America and the Caribbean","Cuba",1995,"MF",99.00,77.60,12.70
155,"CUB","Latin America and the Caribbean","Cuba",2000,"MF",99.58,80.85,22.00
155,"CUB","Latin America and the Caribbean","Cuba",2005,"MF",98.49,90.47,62.00
155,"CUB","Latin America and the Caribbean","Cuba",2010,"MF",100.00,88.49,95.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1820,"MF",0.18,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1825,"MF",0.22,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1830,"MF",0.27,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1835,"MF",0.33,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1840,"MF",0.41,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1845,"MF",0.48,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1850,"MF",0.72,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1855,"MF",1.95,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1860,"MF",3.18,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1865,"MF",4.41,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1870,"MF",5.92,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1875,"MF",7.52,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1880,"MF",8.48,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1885,"MF",8.30,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1890,"MF",9.05,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1895,"MF",10.77,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1900,"MF",12.45,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1905,"MF",12.24,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1910,"MF",12.48,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1915,"MF",12.58,0.00,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1920,"MF",45.66,0.84,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1925,"MF",36.99,0.70,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1930,"MF",30.84,0.59,0.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1935,"MF",30.59,1.34,0.13
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1940,"MF",35.50,1.50,0.26
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1945,"MF",52.63,2.03,0.42
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1950,"MF",52.00,2.84,0.55
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1955,"MF",84.50,2.81,0.66
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1960,"MF",53.74,5.45,1.30
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1965,"MF",47.71,9.45,2.20
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1970,"MF",54.84,16.46,6.30
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1975,"MF",57.03,27.34,10.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1980,"MF",62.52,32.54,14.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1985,"MF",68.00,38.13,18.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1990,"MF",75.00,44.67,24.71
53,"DOM","Latin America and the Caribbean","Dominican Rep.",1995,"MF",85.49,32.47,25.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2000,"MF",100.00,57.23,29.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2005,"MF",96.46,66.56,33.00
53,"DOM","Latin America and the Caribbean","Dominican Rep.",2010,"MF",99.22,69.68,41.99
72,"ECU","Latin America and the Caribbean","Ecuador",1820,"MF",1.84,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1825,"MF",2.27,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1830,"MF",2.78,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1835,"MF",3.42,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1840,"MF",4.19,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1845,"MF",5.12,0.00,0.00
72,"ECU","Latin America and the Caribbean","Ecuador",1850,"MF",6.25,0.00,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1855,"MF",7.61,0.00,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1860,"MF",9.23,0.00,0.01
72,"ECU","Latin America and the Caribbean","Ecuador",1865,"MF",11.16,0.00,0.02
72,"ECU","Latin America and the Caribbean","Ecuador",1870,"MF",13.43,0.00,0.02
72,"ECU","Latin America and the Caribbean","Ecuador",1875,"MF",16.08,0.00,0.03
72,"ECU","Latin America and the Caribbean","Ecuador",1880,"MF",19.15,0.00,0.04
72,"ECU","Latin America and the Caribbean","Ecuador",1885,"MF",22.64,0.00,0.05
72,"ECU","Latin America and the Caribbean","Ecuador",1890,"MF",26.56,0.00,0.07
72,"ECU","Latin America and the Caribbean","Ecuador",1895,"MF",26.55,0.00,0.09
72,"ECU","Latin America and the Caribbean","Ecuador",1900,"MF",26.54,0.00,0.11
72,"ECU","Latin America and the Caribbean","Ecuador",1905,"MF",26.53,0.00,0.14
72,"ECU","Latin America and the Caribbean","Ecuador",1910,"MF",34.23,0.30,0.16
72,"ECU","Latin America and the Caribbean","Ecuador",1915,"MF",22.69,0.29,0.16
72,"ECU","Latin America and the Caribbean","Ecuador",1920,"MF",34.05,0.56,0.23
72,"ECU","Latin America and the Caribbean","Ecuador",1925,"MF",39.53,0.54,0.27
72,"ECU","Latin America and the Caribbean","Ecuador",1930,"MF",45.00,0.65,0.31
72,"ECU","Latin America and the Caribbean","Ecuador",1935,"MF",51.68,1.33,0.36
72,"ECU","Latin America and the Caribbean","Ecuador",1940,"MF",57.72,1.31,0.42
72,"ECU","Latin America and the Caribbean","Ecuador",1945,"MF",63.76,2.63,0.62
72,"ECU","Latin America and the Caribbean","Ecuador",1950,"MF",58.49,4.53,0.80
72,"ECU","Latin America and the Caribbean","Ecuador",1955,"MF",68.12,6.06,1.00
72,"ECU","Latin America and the Caribbean","Ecuador",1960,"MF",66.58,8.40,2.60
72,"ECU","Latin America and the Caribbean","Ecuador",1965,"MF",73.00,11.90,3.30
72,"ECU","Latin America and the Caribbean","Ecuador",1970,"MF",79.00,15.40,7.90
72,"ECU","Latin America and the Caribbean","Ecuador",1975,"MF",78.00,28.00,26.90
72,"ECU","Latin America and the Caribbean","Ecuador",1980,"MF",86.25,36.40,36.50
72,"ECU","Latin America and the Caribbean","Ecuador",1985,"MF",87.00,38.50,33.10
72,"ECU","Latin America and the Caribbean","Ecuador",1990,"MF",88.50,39.20,20.00
72,"ECU","Latin America and the Caribbean","Ecuador",1995,"MF",92.00,48.06,22.00
72,"ECU","Latin America and the Caribbean","Ecuador",2000,"MF",100.00,56.36,27.67
72,"ECU","Latin America and the Caribbean","Ecuador",2005,"MF",100.00,60.60,33.33
72,"ECU","Latin America and the Caribbean","Ecuador",2010,"MF",100.00,81.71,39.00
54,"SLV","Latin America and the Caribbean","El Salvador",1820,"MF",2.45,0.06,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1825,"MF",2.93,0.08,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1830,"MF",3.49,0.10,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1835,"MF",4.16,0.12,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1840,"MF",4.95,0.15,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1845,"MF",5.88,0.18,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1850,"MF",6.98,0.23,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1855,"MF",8.26,0.28,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1860,"MF",9.75,0.34,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1865,"MF",11.48,0.42,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1870,"MF",13.47,0.52,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1875,"MF",15.74,0.64,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1880,"MF",18.32,0.79,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1885,"MF",21.21,0.97,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1890,"MF",21.29,0.90,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1895,"MF",21.62,0.85,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1900,"MF",20.50,0.81,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1905,"MF",19.73,0.73,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1910,"MF",21.76,0.66,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1915,"MF",22.67,0.60,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1920,"MF",25.02,0.54,0.00
54,"SLV","Latin America and the Caribbean","El Salvador",1925,"MF",19.60,0.49,0.21
54,"SLV","Latin America and the Caribbean","El Salvador",1930,"MF",17.61,0.44,0.21
54,"SLV","Latin America and the Caribbean","El Salvador",1935,"MF",24.92,0.42,0.22
54,"SLV","Latin America and the Caribbean","El Salvador",1940,"MF",31.48,0.67,0.22
54,"SLV","Latin America and the Caribbean","El Salvador",1945,"MF",32.25,0.79,0.41
54,"SLV","Latin America and the Caribbean","El Salvador",1950,"MF",42.54,3.42,0.43
54,"SLV","Latin America and the Caribbean","El Salvador",1955,"MF",50.52,6.17,0.47
54,"SLV","Latin America and the Caribbean","El Salvador",1960,"MF",59.51,8.27,1.10
54,"SLV","Latin America and the Caribbean","El Salvador",1965,"MF",61.00,10.82,1.70
54,"SLV","Latin America and the Caribbean","El Salvador",1970,"MF",67.00,14.00,3.30
54,"SLV","Latin America and the Caribbean","El Salvador",1975,"MF",67.41,11.76,7.80
54,"SLV","Latin America and the Caribbean","El Salvador",1980,"MF",66.51,13.82,3.90
54,"SLV","Latin America and the Caribbean","El Salvador",1985,"MF",62.91,14.00,17.90
54,"SLV","Latin America and the Caribbean","El Salvador",1990,"MF",71.00,15.00,17.40
54,"SLV","Latin America and the Caribbean","El Salvador",1995,"MF",80.96,31.68,17.70
54,"SLV","Latin America and the Caribbean","El Salvador",2000,"MF",97.08,52.70,21.00
54,"SLV","Latin America and the Caribbean","El Salvador",2005,"MF",100.00,59.85,21.00
54,"SLV","Latin America and the Caribbean","El Salvador",2010,"MF",100.00,62.11,23.00
56,"GTM","Latin America and the Caribbean","Guatemala",1820,"MF",3.09,0.04,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1825,"MF",3.58,0.05,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1830,"MF",4.14,0.06,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1835,"MF",4.79,0.07,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1840,"MF",5.52,0.09,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1845,"MF",6.37,0.11,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1850,"MF",7.33,0.13,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1855,"MF",8.43,0.15,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1860,"MF",9.67,0.18,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1865,"MF",11.07,0.22,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1870,"MF",12.65,0.26,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1875,"MF",14.42,0.32,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1880,"MF",16.39,0.38,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1885,"MF",18.57,0.46,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1890,"MF",30.35,1.35,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1895,"MF",32.95,1.32,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1900,"MF",21.09,1.30,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1905,"MF",21.60,1.24,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1910,"MF",22.11,1.19,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1915,"MF",25.82,1.14,0.00
56,"GTM","Latin America and the Caribbean","Guatemala",1920,"MF",16.37,0.58,0.28
56,"GTM","Latin America and the Caribbean","Guatemala",1925,"MF",34.52,1.03,0.36
56,"GTM","Latin America and the Caribbean","Guatemala",1930,"MF",26.53,1.05,0.26
56,"GTM","Latin America and the Caribbean","Guatemala",1935,"MF",28.77,1.58,0.24
56,"GTM","Latin America and the Caribbean","Guatemala",1940,"MF",20.13,1.01,0.22
56,"GTM","Latin America and the Caribbean","Guatemala",1945,"MF",29.23,1.72,0.39
56,"GTM","Latin America and the Caribbean","Guatemala",1950,"MF",29.74,3.09,0.52
56,"GTM","Latin America and the Caribbean","Guatemala",1955,"MF",35.14,2.99,0.64
56,"GTM","Latin America and the Caribbean","Guatemala",1960,"MF",38.70,6.00,1.60
56,"GTM","Latin America and the Caribbean","Guatemala",1965,"MF",43.00,6.70,2.30
56,"GTM","Latin America and the Caribbean","Guatemala",1970,"MF",48.00,9.00,3.40
56,"GTM","Latin America and the Caribbean","Guatemala",1975,"MF",53.00,10.00,4.30
56,"GTM","Latin America and the Caribbean","Guatemala",1980,"MF",58.00,13.00,8.40
56,"GTM","Latin America and the Caribbean","Guatemala",1985,"MF",63.88,13.81,8.10
56,"GTM","Latin America and the Caribbean","Guatemala",1990,"MF",66.41,22.75,8.40
56,"GTM","Latin America and the Caribbean","Guatemala",1995,"MF",73.08,24.25,8.10
56,"GTM","Latin America and the Caribbean","Guatemala",2000,"MF",88.94,36.64,9.00
56,"GTM","Latin America and the Caribbean","Guatemala",2005,"MF",98.87,49.43,18.00
56,"GTM","Latin America and the Caribbean","Guatemala",2010,"MF",100.00,63.32,22.08
73,"GUY","Latin America and the Caribbean","Guyana",1820,"MF",2.31,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1825,"MF",2.68,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1830,"MF",3.11,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1835,"MF",3.61,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1840,"MF",4.18,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1845,"MF",4.83,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1850,"MF",5.59,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1855,"MF",6.45,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1860,"MF",13.84,0.00,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1865,"MF",16.17,0.01,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1870,"MF",43.23,0.01,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1875,"MF",44.43,0.01,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1880,"MF",53.19,0.02,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1885,"MF",44.12,0.02,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1890,"MF",64.14,0.03,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1895,"MF",64.36,0.04,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1900,"MF",62.39,0.06,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1905,"MF",64.69,0.08,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1910,"MF",81.25,0.12,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1915,"MF",68.42,0.16,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1920,"MF",78.84,0.22,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1925,"MF",80.67,0.31,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1930,"MF",93.17,0.43,0.01
73,"GUY","Latin America and the Caribbean","Guyana",1935,"MF",85.93,0.60,0.02
73,"GUY","Latin America and the Caribbean","Guyana",1940,"MF",91.16,0.82,0.03
73,"GUY","Latin America and the Caribbean","Guyana",1945,"MF",100.00,1.14,0.04
73,"GUY","Latin America and the Caribbean","Guyana",1950,"MF",100.00,1.58,0.05
73,"GUY","Latin America and the Caribbean","Guyana",1955,"MF",100.00,4.28,0.07
73,"GUY","Latin America and the Caribbean","Guyana",1960,"MF",94.99,29.40,0.00
73,"GUY","Latin America and the Caribbean","Guyana",1965,"MF",98.54,47.22,0.70
73,"GUY","Latin America and the Caribbean","Guyana",1970,"MF",87.00,49.00,1.90
73,"GUY","Latin America and the Caribbean","Guyana",1975,"MF",84.00,48.11,3.80
73,"GUY","Latin America and the Caribbean","Guyana",1980,"MF",88.42,53.45,2.60
73,"GUY","Latin America and the Caribbean","Guyana",1985,"MF",91.07,56.13,2.40
73,"GUY","Latin America and the Caribbean","Guyana",1990,"MF",99.03,50.78,5.00
73,"GUY","Latin America and the Caribbean","Guyana",1995,"MF",89.30,66.75,9.70
73,"GUY","Latin America and the Caribbean","Guyana",2000,"MF",100.00,74.76,10.35
73,"GUY","Latin America and the Caribbean","Guyana",2005,"MF",100.00,82.87,11.00
73,"GUY","Latin America and the Caribbean","Guyana",2010,"MF",82.55,88.74,11.00
58,"HND","Latin America and the Caribbean","Honduras",1820,"MF",2.31,0.04,0.00
58,"HND","Latin America and the Caribbean","Honduras",1825,"MF",2.79,0.05,0.00
58,"HND","Latin America and the Caribbean","Honduras",1830,"MF",3.38,0.06,0.00
58,"HND","Latin America and the Caribbean","Honduras",1835,"MF",4.08,0.08,0.00
58,"HND","Latin America and the Caribbean","Honduras",1840,"MF",4.91,0.10,0.00
58,"HND","Latin America and the Caribbean","Honduras",1845,"MF",5.91,0.12,0.00
58,"HND","Latin America and the Caribbean","Honduras",1850,"MF",7.10,0.15,0.00
58,"HND","Latin America and the Caribbean","Honduras",1855,"MF",8.51,0.19,0.00
